session_file,visit_index,segment_id,entered_at,exited_at,point_count,mean_speed_mps,mean_match_distance_m,elevation_m,duration_s,learning_row_source,anchor_canonical_id,anchor_individual_count,time,temperature_c,humidity_pct,dew_point_c,precip_mm,weather_code,surface_pressure,cloud_cover,timestamp_x,rain_1h_mm,rain_3h_mm,rain_6h_mm,rain_12h_mm,rain_24h_mm,rain_48h_mm,hours_since_rain,habu_capture,habu_individuals,segment_x_m,segment_y_m,bio_ネズミ_5m,bio_ネズミ_5m_nearest_m,bio_ネズミ_5m_50m_count,bio_ネズミ_5m_100m_count,bio_ネズミ_5m_250m_count,bio_ネズミ_5m_500m_count,bio_ネズミ_10m,bio_ネズミ_10m_nearest_m,bio_ネズミ_10m_50m_count,bio_ネズミ_10m_100m_count,bio_ネズミ_10m_250m_count,bio_ネズミ_10m_500m_count,bio_ネズミ_15m,bio_ネズミ_15m_nearest_m,bio_ネズミ_15m_50m_count,bio_ネズミ_15m_100m_count,bio_ネズミ_15m_250m_count,bio_ネズミ_15m_500m_count,bio_ネズミ_30m,bio_ネズミ_30m_nearest_m,bio_ネズミ_30m_50m_count,bio_ネズミ_30m_100m_count,bio_ネズミ_30m_250m_count,bio_ネズミ_30m_500m_count,bio_オットンガエル_5m,bio_オットンガエル_5m_nearest_m,bio_オットンガエル_5m_50m_count,bio_オットンガエル_5m_100m_count,bio_オットンガエル_5m_250m_count,bio_オットンガエル_5m_500m_count,bio_オットンガエル_10m,bio_オットンガエル_10m_nearest_m,bio_オットンガエル_10m_50m_count,bio_オットンガエル_10m_100m_count,bio_オットンガエル_10m_250m_count,bio_オットンガエル_10m_500m_count,bio_オットンガエル_15m,bio_オットンガエル_15m_nearest_m,bio_オットンガエル_15m_50m_count,bio_オットンガエル_15m_100m_count,bio_オットンガエル_15m_250m_count,bio_オットンガエル_15m_500m_count,bio_オットンガエル_30m,bio_オットンガエル_30m_nearest_m,bio_オットンガエル_30m_50m_count,bio_オットンガエル_30m_100m_count,bio_オットンガエル_30m_250m_count,bio_オットンガエル_30m_500m_count,bio_カエル_5m,bio_カエル_5m_nearest_m,bio_カエル_5m_50m_count,bio_カエル_5m_100m_count,bio_カエル_5m_250m_count,bio_カエル_5m_500m_count,bio_カエル_10m,bio_カエル_10m_nearest_m,bio_カエル_10m_50m_count,bio_カエル_10m_100m_count,bio_カエル_10m_250m_count,bio_カエル_10m_500m_count,bio_カエル_15m,bio_カエル_15m_nearest_m,bio_カエル_15m_50m_count,bio_カエル_15m_100m_count,bio_カエル_15m_250m_count,bio_カエル_15m_500m_count,bio_カエル_30m,bio_カエル_30m_nearest_m,bio_カエル_30m_50m_count,bio_カエル_30m_100m_count,bio_カエル_30m_250m_count,bio_カエル_30m_500m_count,bio_ヤマシギ_5m,bio_ヤマシギ_5m_nearest_m,bio_ヤマシギ_5m_50m_count,bio_ヤマシギ_5m_100m_count,bio_ヤマシギ_5m_250m_count,bio_ヤマシギ_5m_500m_count,bio_ヤマシギ_10m,bio_ヤマシギ_10m_nearest_m,bio_ヤマシギ_10m_50m_count,bio_ヤマシギ_10m_100m_count,bio_ヤマシギ_10m_250m_count,bio_ヤマシギ_10m_500m_count,bio_ヤマシギ_15m,bio_ヤマシギ_15m_nearest_m,bio_ヤマシギ_15m_50m_count,bio_ヤマシギ_15m_100m_count,bio_ヤマシギ_15m_250m_count,bio_ヤマシギ_15m_500m_count,bio_ヤマシギ_30m,bio_ヤマシギ_30m_nearest_m,bio_ヤマシギ_30m_50m_count,bio_ヤマシギ_30m_100m_count,bio_ヤマシギ_30m_250m_count,bio_ヤマシギ_30m_500m_count,bio_クロウサギ_5m,bio_クロウサギ_5m_nearest_m,bio_クロウサギ_5m_50m_count,bio_クロウサギ_5m_100m_count,bio_クロウサギ_5m_250m_count,bio_クロウサギ_5m_500m_count,bio_クロウサギ_10m,bio_クロウサギ_10m_nearest_m,bio_クロウサギ_10m_50m_count,bio_クロウサギ_10m_100m_count,bio_クロウサギ_10m_250m_count,bio_クロウサギ_10m_500m_count,bio_クロウサギ_15m,bio_クロウサギ_15m_nearest_m,bio_クロウサギ_15m_50m_count,bio_クロウサギ_15m_100m_count,bio_クロウサギ_15m_250m_count,bio_クロウサギ_15m_500m_count,bio_クロウサギ_30m,bio_クロウサギ_30m_nearest_m,bio_クロウサギ_30m_50m_count,bio_クロウサギ_30m_100m_count,bio_クロウサギ_30m_250m_count,bio_クロウサギ_30m_500m_count,highway,length_m,bearing_deg,curvature_deg,road_class_code,junction_distance_m,stream_distance_m,coast_distance_m,forest_distance_m,farmland_distance_m,residential_distance_m,hour,sin_hour,cos_hour,segment_prior_visits,moon_age_days,moon_phase_sin,moon_phase_cos,moon_illumination,fog_wmo_flag,temp_dewpoint_spread_c,fog_proxy_flag,temperature_change_3visits_c,timestamp_y,tide_height_cm,tide_change_1h_cm,tide_state_code,minutes_to_nearest_turning_tide,tide_source_available,tide_source
capture_anchor:158,-1,OSM_ro249_0_28,2026-07-17 00:35:00+09:00,2026-07-17 00:35:00+09:00,0,,7.327885054597923,,0.0,capture_gps_anchor,158,1,2026-07-17T01:00,27.3,91.0,25.8,0.0,3.0,1004.6,99.0,2026-07-17 01:00:00+09:00,0.0,0.0,0.0,0.10000000000000045,0.8999999999999999,1.2,7.0,1,1,-9924.475794767797,-535006.6659686608,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.000000000009749,175.78617259003295,17.372450856209923,10.0,759.0970505858138,1245.69375482598,658.6530238363638,1780.469756759388,5330.047551463745,5670.0240096884645,0.5833333333333334,0.15212338618991672,0.9883615104677607,0,1.8564995733335081,0.3848128245512192,0.922994631653355,0.03850268417332248,0,1.5,0,,2026-07-17 01:00:00+09:00,109.0,-28.0,-1.0,0.12,1,jma_O9_predicted
capture_anchor:159,-1,OSM_ro438_0_3,2026-07-17 02:34:00+09:00,2026-07-17 02:34:00+09:00,0,,5.906450750651384,,0.0,capture_gps_anchor,159,1,2026-07-17T03:00,27.1,93.0,25.9,0.0,3.0,1004.0,99.0,2026-07-17 03:00:00+09:00,0.0,0.0,0.0,0.10000000000000045,0.8999999999999999,1.2,9.0,1,1,-20667.517007635135,-536163.6897590425,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,primary,9.999999999982261,110.93928430994492,0.0,3.0,851.9873934784952,1883.9297116528726,46.04607621818909,1603.0452895208416,5718.057263071647,8260.389211193477,2.5666666666666664,0.6225146366376195,0.7826081568524139,0,1.9391384622225587,0.4009814921922566,0.9160861547470692,0.04195692262646539,0,1.2000000000000028,0,,2026-07-17 03:00:00+09:00,98.0,3.0,1.0,0.0,1,jma_O9_predicted
capture_anchor:160,-1,OSM_ro880_0_3,2026-07-17 02:59:00+09:00,2026-07-17 02:59:00+09:00,0,,8.115629296855742,,0.0,capture_gps_anchor,160,1,2026-07-17T03:00,27.1,93.0,25.9,0.0,3.0,1004.0,99.0,2026-07-17 03:00:00+09:00,0.0,0.0,0.0,0.10000000000000045,0.8999999999999999,1.2,9.0,1,1,-19689.62607925216,-535512.7689701944,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,service,9.999999999980764,145.41434594231987,0.0,6.0,139.00907570946612,1242.1871162900575,195.74212387319938,2759.3974874296896,5205.7656303730555,7729.806453957684,2.9833333333333334,0.7040147244559682,0.7101853756232854,0,1.956499573333872,0.4043626806097956,0.9145987221345001,0.042700638932749946,0,1.2000000000000028,0,,2026-07-17 03:00:00+09:00,98.0,3.0,1.0,0.0,1,jma_O9_predicted
capture_anchor:161,-1,OSM_ro136_0_266,2026-07-17 21:53:00+09:00,2026-07-17 21:53:00+09:00,0,,1.5803302047421053,,0.0,capture_gps_anchor,161,1,2026-07-17T22:00,27.6,89.0,25.7,0.0,2.0,1003.9,51.0,2026-07-17 22:00:00+09:00,0.0,0.0,0.0,0.10000000000000045,0.09999999999999995,1.0,11.0,1,1,-14852.896217716883,-538743.1658262048,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,secondary,10.000000000041734,196.386764933214,0.0,5.0,199.00499115915784,318.90738525581276,354.8381869382806,1852.1008155912498,463.1088987273064,1914.1187413156247,21.883333333333333,-0.5262139236518699,0.8503522249955626,0,2.7439995733324167,0.5512296139871583,0.8343535897109621,0.08282320514451896,0,1.9000000000000021,0,,2026-07-17 22:00:00+09:00,208.0,-4.0,-1.0,0.0,1,jma_O9_predicted
capture_anchor:162,-1,OSM_ro48_0_65,2026-07-17 23:12:00+09:00,2026-07-17 23:12:00+09:00,0,,10.332501398283535,,0.0,capture_gps_anchor,162,1,2026-07-17T23:00,27.3,93.0,26.0,0.0,2.0,1004.2,56.0,2026-07-17 23:00:00+09:00,0.0,0.0,0.0,0.0,0.09999999999999995,1.0,12.0,1,1,-11037.477845260906,-532759.140215893,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.000000000040023,187.56253567671382,15.535127902644973,10.0,947.2933429936236,102.45323050660411,1532.3393352196817,3155.635910785264,6640.460012232691,7253.734542205038,23.2,-0.20791169081775987,0.9781476007338056,0,2.7988606844440937,0.5609310224758021,0.8278625417448546,0.08606872912757269,0,1.3000000000000007,0,,2026-07-17 23:00:00+09:00,186.0,-22.0,-1.0,0.06,1,jma_O9_predicted
capture_anchor:163,-1,OSM_ro338_0_7,2026-07-17 23:24:00+09:00,2026-07-17 23:24:00+09:00,0,,0.46080250372469217,,0.0,capture_gps_anchor,163,1,2026-07-17T23:00,27.3,93.0,26.0,0.0,2.0,1004.2,56.0,2026-07-17 23:00:00+09:00,0.0,0.0,0.0,0.0,0.09999999999999995,1.0,12.0,1,1,-9823.991406637686,-532945.4285189221,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.00000000001178,107.97797487639792,0.0,10.0,226.43431145573152,84.24403714418084,341.9720435135412,3397.675911753408,7032.009784029815,7515.457533340691,23.4,-0.15643446504023198,0.9876883405951375,0,2.807194017777306,0.5623980003705279,0.8268666695297566,0.08656666523512169,0,1.3000000000000007,0,,2026-07-17 23:00:00+09:00,186.0,-22.0,-1.0,0.06,1,jma_O9_predicted
capture_anchor:165,-1,OSM_ro94_0_0,2026-07-20 23:01:00+09:00,2026-07-20 23:01:00+09:00,0,,8.048552700525502,,0.0,capture_gps_anchor,165,1,2026-07-20T23:00,27.5,87.0,25.0,0.0,1.0,1007.8,24.0,2026-07-20 23:00:00+09:00,0.0,0.0,0.0,0.3000000000000005,1.1,1.1,10.0,1,1,-9895.16535289098,-532876.5585617993,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.00000000001032,136.09319143944538,0.0,10.0,284.55294795496303,11.684514667915192,436.26728427157246,3425.5313858930367,7053.127646769742,7547.309482509791,23.016666666666666,-0.2546019482055278,0.9670459389139431,0,5.791221795555771,0.9432187877829229,0.332172121607629,0.3339139391961855,0,2.5,0,,2026-07-20 23:00:00+09:00,195.0,5.0,1.0,0.06,1,jma_O9_predicted
capture_anchor:166,-1,OSM_ro249_0_13,2026-07-20 23:53:00+09:00,2026-07-20 23:53:00+09:00,0,,0.18667649179026646,,0.0,capture_gps_anchor,166,1,2026-07-21T00:00,27.5,85.0,24.7,0.0,1.0,1007.7,21.0,2026-07-21 00:00:00+09:00,0.0,0.0,0.0,0.20000000000000046,1.1,1.1,11.0,1,1,-9906.479765645936,-534903.9102241411,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.00000000000736,132.63429211331976,11.148674653811497,10.0,858.1496566436138,1323.3698030220648,721.4847244657201,1850.8482884246766,5417.693276074461,5765.9106231592405,23.883333333333333,-0.03053851320982278,0.9995335908367129,0,5.827332906666356,0.9457431050476764,0.32491534167345765,0.3375423291632712,0,2.8000000000000007,0,,2026-07-21 00:00:00+09:00,187.0,-8.0,-1.0,0.0,1,jma_O9_predicted
capture_anchor:167,-1,OSM_ro877_0_26,2026-07-23 05:23:00+09:00,2026-07-23 05:23:00+09:00,0,,1.469209320645923,,0.0,capture_gps_anchor,167,1,2026-07-23T05:00,26.7,86.0,24.2,0.0,0.0,1007.8,7.0,2026-07-23 05:00:00+09:00,0.0,0.0,0.0,0.10000000000000045,2.1999999999999997,2.3,11.0,1,1,-19646.959923474333,-535649.6797018289,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,service,9.999999999989587,75.27800140506497,25.021321389217235,6.0,274.96301509340316,1380.3387505324104,260.51265339931734,2741.932172486102,5091.2115338841895,7619.485589364069,5.383333333333334,0.9869963665602319,0.1607425656038261,0,8.056499573332417,0.9897394411945343,-0.14288400380704303,0.5714420019035216,0,2.5,0,,2026-07-23 05:00:00+09:00,109.0,-21.0,-1.0,0.24,1,jma_O9_predicted
capture_anchor:168,-1,OSM_ro289_0_57,2026-07-25 02:51:00+09:00,2026-07-25 02:51:00+09:00,0,,0.34691508736134796,,0.0,capture_gps_anchor,168,1,2026-07-25T03:00,27.6,90.0,25.7,0.0,3.0,1009.9,98.0,2026-07-25 03:00:00+09:00,0.0,0.0,0.0,0.20000000000000046,0.30000000000000004,1.2000000000000002,10.0,1,1,-10352.54783369675,-534965.129566573,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,9.99999999992712,173.89807242174174,3.887095829885311,10.0,704.9387244487652,970.7681320459333,1032.4456624988095,1459.0578800534436,5079.471953460821,5480.487588991953,2.85,0.6788007455329418,0.7343225094356854,0,9.950944017778397,0.8543730166602428,-0.51966022399533,0.7598301119976649,0,1.9000000000000021,0,,2026-07-25 03:00:00+09:00,172.0,-1.0,-1.0,0.0,1,jma_O9_predicted
capture_anchor:169,-1,OSM_ro249_0_2,2026-07-25 03:00:00+09:00,2026-07-25 03:00:00+09:00,0,,2.4981294242215317,,0.0,capture_gps_anchor,169,1,2026-07-25T03:00,27.6,90.0,25.7,0.0,3.0,1009.9,98.0,2026-07-25 03:00:00+09:00,0.0,0.0,0.0,0.20000000000000046,0.30000000000000004,1.2000000000000002,10.0,1,1,-10002.406506276979,-534861.2033100893,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,9.999999999985274,109.24093836732072,0.0,10.0,779.3149885827386,1280.344754924723,816.9066469697947,1796.9245567699631,5385.335953811681,5750.292501986449,3.0,0.7071067811865475,0.7071067811865476,0,9.957194017776942,0.8536812149587691,-0.5207959132198714,0.7603979566099357,0,1.9000000000000021,0,,2026-07-25 03:00:00+09:00,172.0,-1.0,-1.0,0.0,1,jma_O9_predicted
capture_anchor:170,-1,OSM_ro42_0_33,2026-07-25 03:25:00+09:00,2026-07-25 03:25:00+09:00,0,,12.819239113912115,,0.0,capture_gps_anchor,170,1,2026-07-25T03:00,27.6,90.0,25.7,0.0,3.0,1009.9,98.0,2026-07-25 03:00:00+09:00,0.0,0.0,0.0,0.20000000000000046,0.30000000000000004,1.2000000000000002,10.0,1,1,-10466.806677817309,-536035.7058698803,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.000000000066118,45.00428623200543,0.0,10.0,404.9860142560823,539.6406452184049,414.2212915289111,979.882680608449,4219.171883536588,4513.664901568267,3.4166666666666665,0.7798844830928817,0.6259234721840591,0,9.974555128888255,0.8517516264680048,-0.5239457670495185,0.7619728835247592,0,1.9000000000000021,0,,2026-07-25 03:00:00+09:00,172.0,-1.0,-1.0,0.0,1,jma_O9_predicted
capture_anchor:171,-1,OSM_ro364_0_43,2026-07-25 03:41:00+09:00,2026-07-25 03:41:00+09:00,0,,1.8639530876690058,,0.0,capture_gps_anchor,171,1,2026-07-25T04:00,27.2,90.0,25.5,0.0,3.0,1009.7,99.0,2026-07-25 04:00:00+09:00,0.0,0.0,0.0,0.10000000000000045,0.30000000000000004,1.2000000000000002,11.0,1,1,-11170.161812492275,-535898.4174402619,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,9.999999999985883,70.82670228730774,7.144746815012184,10.0,387.49777397864585,14.432451083466718,281.15361771902616,275.2140283795754,3839.689467324902,4271.249774568302,3.6833333333333336,0.8216469379421637,0.569996762596303,0,9.985666239999205,0.8505105889132125,-0.5259579243119172,0.7629789621559586,0,1.6999999999999993,0,,2026-07-25 04:00:00+09:00,164.0,-8.0,-1.0,0.06,1,jma_O9_predicted
capture_anchor:172,-1,OSM_ro136_0_267,2026-07-26 00:25:00+09:00,2026-07-26 00:25:00+09:00,0,,1.5759572448827435,,0.0,capture_gps_anchor,172,1,2026-07-26T00:00,26.9,92.0,25.4,0.0,0.0,1009.8,2.0,2026-07-26 00:00:00+09:00,0.0,0.0,0.0,4.500000000000001,5.5,5.8,6.0,1,1,-14855.787464464202,-538752.7290929902,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,secondary,9.999999999917856,199.9181276878037,14.318704187555,5.0,194.24988343164662,314.39416635164895,346.88690873066633,1846.3283943510744,464.5459995526572,1911.51725982385,0.4166666666666667,0.10886687485196457,0.9940563382223196,0,10.849555128888255,0.7400514037772665,-0.6725503102127731,0.8362751551063865,0,1.5,0,,2026-07-26 00:00:00+09:00,144.0,8.0,1.0,0.06,1,jma_O9_predicted
capture_anchor:173,-1,OSM_ro191_0_64,2026-07-26 02:14:00+09:00,2026-07-26 02:14:00+09:00,0,,1.7655353442233925,,0.0,capture_gps_anchor,173,1,2026-07-26T02:00,26.4,91.0,24.9,0.0,0.0,1009.1,0.0,2026-07-26 02:00:00+09:00,0.0,0.0,0.0,3.0000000000000004,5.5,5.8,8.0,1,1,-9947.87244321291,-533507.2412185457,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.000000000042048,130.6369708389828,0.0,10.0,632.8323432730294,251.7651802089131,359.3583007180926,2849.358594855537,6493.288632020707,6956.637916635101,2.2333333333333334,0.5519369853120581,0.8338858220671682,0,10.925249573333872,0.7291241971754866,-0.6843814032344846,0.8421907016172423,0,1.5,0,,2026-07-26 02:00:00+09:00,168.0,12.0,1.0,0.18,1,jma_O9_predicted
capture_anchor:174,-1,OSM_ro289_0_38,2026-07-26 02:41:00+09:00,2026-07-26 02:41:00+09:00,0,,3.624473207288246,,0.0,capture_gps_anchor,174,1,2026-07-26T03:00,26.4,92.0,24.9,0.0,0.0,1009.0,0.0,2026-07-26 03:00:00+09:00,0.0,0.0,0.0,2.0000000000000004,5.5,5.8,9.0,1,1,-10272.916571063133,-534912.8924931607,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,9.99999999994527,195.2560743148169,0.0,10.0,755.4011430958313,1060.4189031066965,991.1093568145587,1553.38528724626,5170.376088527847,5565.572629515597,2.6833333333333336,0.646123979642964,0.7632324697825288,0,10.943999573333144,0.7263881219642935,-0.687284727219503,0.8436423636097514,0,1.5,0,,2026-07-26 03:00:00+09:00,176.0,8.0,1.0,0.12,1,jma_O9_predicted
capture_anchor:175,-1,OSM_ro364_0_14,2026-07-26 03:36:00+09:00,2026-07-26 03:36:00+09:00,0,,0.20242735428238368,,0.0,capture_gps_anchor,175,1,2026-07-26T04:00,26.0,92.0,24.6,0.0,0.0,1008.9,2.0,2026-07-26 04:00:00+09:00,0.0,0.0,0.0,1.1000000000000005,5.5,5.8,10.0,1,1,-11455.630687021236,-535921.5981895479,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.000000000016087,117.98000815244347,14.02993352210035,10.0,132.33150368436023,140.4760928796652,31.528945492229226,4.956242636442531,3649.497393354763,4130.293317262016,3.6,0.8090169943749475,0.5877852522924731,0,10.982194017778397,0.7207789215466973,-0.693165020939444,0.846582510469722,0,1.3999999999999986,0,,2026-07-26 04:00:00+09:00,176.0,0.0,0.0,0.06,1,jma_O9_predicted
capture_anchor:176,-1,OSM_ro132_0_12,2026-07-26 03:48:00+09:00,2026-07-26 03:48:00+09:00,0,,1.3306060138730773,,0.0,capture_gps_anchor,176,1,2026-07-26T04:00,26.0,92.0,24.6,0.0,0.0,1008.9,2.0,2026-07-26 04:00:00+09:00,0.0,0.0,0.0,1.1000000000000005,5.5,5.8,10.0,1,1,-11819.837596545907,-535314.8253260971,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.000000000047052,201.01677355254043,1.2785882918112463,10.0,209.60912386432776,34.59521357462686,570.8275725521119,511.1346222870937,3987.1528686907996,4581.282833105448,3.8,0.8386705679454239,0.5446390350150272,0,10.99052735111161,0.7195487572992855,-0.6944419240433674,0.8472209620216837,0,1.3999999999999986,0,,2026-07-26 04:00:00+09:00,176.0,0.0,0.0,0.06,1,jma_O9_predicted
